Time,LM_1_Range,LM_1_Bearing,LM_2_Range,LM_2_Bearing,LM_3_Range,LM_3_Bearing,LM_4_Range,LM_4_Bearing
4.866000128,3.028816386,1.4340111015,0.6536860032,0.9555957771,3.4684637891,0.1633049407,nan,nan
4.9,3.2762016457,1.4212041812,0.7509021052,0.9417028352,3.2655857688,0.1697795914,nan,nan
4.932999936,3.313020574,1.318494879,0.4830637784,0.805746859,nan,nan,nan,nan
4.963000064,2.9901377398,1.5915955288,0.6953487547,0.7848030959,3.27302625,-0.1148093382,nan,nan
5.000000256,2.9112745673,1.2871097078,0.6778780693,0.7960018649,3.4886646751,0.152537164,nan,nan
5.033000192,3.0380100592,1.2727728402,0.8120639405,0.8098333681,nan,nan,nan,nan
5.066000128,2.8028629681,1.292410705,0.9947449441,0.8790813091,nan,nan,nan,nan
5.1,2.7881416205,1.3893882958,0.5043281943,0.8002016774,nan,nan,nan,nan
5.132999936,3.1393270926,1.380183006,1.0760616631,0.7103235881,nan,nan,nan,nan
5.163000064,3.1352294179,1.6043533251,0.697311976,0.7545721191,nan,nan,nan,nan
5.198999808,3.0078659101,1.2536099152,0.9220400434,0.6783561454,nan,nan,nan,nan
5.233000192,2.7911386955,1.4819788665,0.6547574621,0.9395130854,nan,nan,nan,nan
5.266000128,3.1548422385,1.3762475561,1.1667278335,0.7637298664,nan,nan,nan,nan
5.3,2.8086608198,1.2590297464,0.9842850844,0.6844393299,nan,nan,nan,nan
5.332999936,3.1474222394,1.3354265641,0.7031317248,1.0615701916,3.3178112504,0.09290148,nan,nan
5.365999872,2.855321175,1.3606322528,0.930855273,0.8110557649,nan,nan,nan,nan
5.400000256,2.937071029,1.5275102478,0.9715417185,0.8803035955,nan,nan,nan,nan
5.433000192,3.0628872051,1.4055456267,0.5314476604,0.7895936777,nan,nan,nan,nan
5.466000128,3.3551970776,1.4198957124,0.9415295419,0.7698993838,nan,nan,nan,nan
5.5,3.1340777763,1.5514098134,0.4134137994,0.7985253702,nan,nan,nan,nan
5.532999936,3.1606779068,1.3808744977,0.4540256001,0.8045923752,3.4653456713,-0.0669172841,nan,nan
5.565999872,3.2709405409,1.3775251308,0.4904810088,0.7814540258,3.3958746103,0.0800197174,nan,nan
5.599999744,2.8810166171,1.4797425625,0.7184022501,0.7997953993,nan,nan,nan,nan
5.633000192,2.9168239864,1.3293068514,0.8260953679,0.7769685984,nan,nan,nan,nan
5.666000128,3.0723250388,1.3609123321,0.8651437983,0.8267592792,nan,nan,nan,nan
5.7,3.1822722079,1.6108224513,0.6723203643,0.636422329,nan,nan,nan,nan
5.732999936,2.6438216132,1.6193212555,0.8658391681,0.6791114525,nan,nan,nan,nan
5.765999872,2.7613701508,1.635445614,0.7098459429,0.8796176786,nan,nan,nan,nan
5.801000192,2.9916815074,1.3602750783,0.6583295811,0.6812403194,nan,nan,nan,nan
5.833000192,2.6990203456,1.3274682086,0.4669830055,1.0154401206,3.4695191516,0.3006695397,nan,nan
5.867000064,2.9487869699,1.3715554158,1.1100311107,0.9010001801,nan,nan,nan,nan
5.9,3.0195549457,1.6238819362,0.4177486793,0.9603865613,3.2861830844,0.0329013424,nan,nan
5.932999936,3.1095291951,1.3765026716,1.0783901312,0.4946103899,3.3476003631,0.0246771647,nan,nan
5.965999872,2.6654450268,1.3447969324,0.5964499557,0.7791800669,nan,nan,nan,nan
5.999999744,3.4793812464,1.3629984875,0.7612955413,0.8891464027,nan,nan,nan,nan
6.033000192,2.7858451798,1.2789332146,0.5891298049,0.8151962576,nan,nan,nan,nan
6.066000128,2.7698500069,1.531008384,0.5202430882,0.8087725987,nan,nan,nan,nan
6.1,2.6500612609,1.2549335053,0.8747835781,0.7575450925,nan,nan,nan,nan
6.132999936,3.1555713635,1.4603061033,0.6963935968,0.7389196253,3.4783360343,0.2311306941,nan,nan
6.165999872,3.0539377011,1.6583811947,0.6703547588,0.8284682309,3.2310918629,0.1338657951,nan,nan
6.200000256,3.2248280193,1.3524427872,0.6643116989,0.8149842992,nan,nan,nan,nan
6.233000192,2.9375052697,1.286094658,0.2940254125,0.9270073296,nan,nan,nan,nan
6.267000064,3.089322197,1.4594279144,0.7202283736,0.7394784558,nan,nan,nan,nan
6.3,3.3448155548,1.5543067576,0.455076799,0.6781720673,nan,nan,nan,nan
6.332999936,3.2833251274,1.2845789513,0.749319304,0.7553206131,3.494495535,0.0940896794,nan,nan
6.365999872,2.948420711,1.3905931141,0.5707421443,0.8248181282,3.3139483713,0.2343860173,nan,nan
6.399999744,2.999601675,1.515655376,0.4570976707,0.8523916166,nan,nan,nan,nan
6.433000192,3.282779159,1.4287279307,0.50895477,0.6720526331,3.3312201695,0.1313602813,nan,nan
6.466000128,2.8130591953,1.3657942742,0.7233788372,0.7534713365,nan,nan,nan,nan
6.5,2.9432946988,1.5880364648,0.7861883733,0.649529757,3.4453222745,0.2015819653,nan,nan
6.532999936,3.0825516934,1.4301950065,0.6657802148,0.8083354921,3.4585958718,0.0968173109,nan,nan
6.565999872,3.040536919,1.632357238,0.5977393762,0.7401108214,3.2334599963,0.3109232209,nan,nan
6.600000256,3.2451999309,1.4329475244,0.8962379042,0.8416204743,3.4576266036,0.0021483591,nan,nan
6.633000192,3.2352033632,1.2441554302,0.8729069635,0.7220904324,nan,nan,nan,nan
6.666000128,3.2671257274,1.3395097642,0.8352950909,0.9242930992,nan,nan,nan,nan
6.7,3.2224545444,1.2528821861,0.6958923659,0.655320045,3.3146926444,0.0359236849,nan,nan
6.732999936,2.8890783808,1.4134503247,0.4988801645,0.8316281928,3.3856185135,0.1010730881,nan,nan
6.765999872,3.2403014231,1.4652663757,0.6335212017,0.8092692157,3.3695607379,0.23431701,nan,nan
6.799999744,2.8949346056,1.3845741535,0.771181121,0.9485756185,3.3056059627,0.1695994435,nan,nan
6.833000192,2.956799411,1.5688574374,0.7199015322,0.961584503,3.4829185038,0.0720026358,nan,nan
6.866000128,3.3079472131,1.1030586549,0.7039846753,0.7442981467,nan,nan,nan,nan
6.9,3.0994342661,1.3397446548,0.4307967029,0.8375222543,nan,nan,nan,nan
6.932999936,3.144330806,1.3389860821,0.769385449,0.9169422929,nan,nan,nan,nan
6.965999872,3.0999027835,1.6238213644,0.7316056608,0.8739816243,nan,nan,nan,nan
7.000000256,3.0807018281,1.3488173815,0.8555492476,0.8174531853,nan,nan,nan,nan
7.033000192,3.1644108461,1.2793376861,0.8588444452,0.9780610415,nan,nan,nan,nan
7.066000128,2.8423737967,1.3682041765,0.3060344511,0.6760607842,nan,nan,nan,nan
7.1,3.0519148491,1.2999449927,1.3062297057,0.8918493292,3.3655566287,0.1471749593,nan,nan
7.132999936,3.1592027847,1.345120724,0.6401910551,0.851882167,3.3945190702,0.1268128289,nan,nan
7.165999872,2.74197021,1.3275439008,0.7078392289,0.7677768523,3.3822309198,0.1062338394,nan,nan
7.198999808,3.0558661394,1.4724073657,0.7965769574,0.8543764713,3.4049345604,0.142210432,nan,nan
7.233000192,2.8031858423,1.4883913436,0.8169675296,0.9246778748,3.4734295986,0.0552477563,nan,nan
7.266000128,2.8347734357,1.6197160724,0.2757656603,0.8473953127,3.3221854896,0.2261649793,nan,nan
7.3,2.9236567418,1.7398537459,0.4412093771,0.9826060226,3.1600989408,-0.0211168293,nan,nan
7.333999872,2.9963171046,1.3861346145,0.9467489755,0.9173804275,nan,nan,nan,nan
7.365999872,2.6900410369,1.5368327771,0.8255985938,0.9189939279,3.4093124551,0.2255479922,nan,nan
7.400000256,3.2544377342,1.3809911316,0.9088590819,0.9559724019,3.4463866685,0.1530291309,nan,nan
7.433000192,3.2806981497,1.4935346997,0.646644929,0.9099506916,3.4228939545,0.0284710412,nan,nan
7.466000128,3.0922517539,1.3909561009,0.5436604909,0.8719842961,3.1524742895,0.2831476218,nan,nan
7.499000064,2.4931481815,1.3550127527,0.3815349875,0.9098035258,nan,nan,nan,nan
7.532,3.231140264,1.493155834,0.5468913559,0.9411003568,3.3506354348,0.1632340845,nan,nan
7.565999872,2.8086816267,1.4051031226,0.8123023113,0.943709319,nan,nan,nan,nan
7.599999744,3.0892053543,1.4308079579,0.5479781079,0.8658946824,3.06180509,0.2855505988,nan,nan
7.631999744,3.0567526331,1.5173516275,0.8319546091,0.8602203617,3.4194188427,0.0843255974,nan,nan
7.666000128,3.0878885457,1.5508953393,0.5841380136,0.872692161,3.384201736,0.1797521227,nan,nan
7.7,2.8690035172,1.5007678672,0.7653222956,0.7677370798,3.4610992613,0.1867854615,nan,nan
7.732999936,2.5253767532,1.5238732858,0.7500958984,1.0101989752,3.3981877245,0.1753716576,nan,nan
7.765999872,3.0085304166,1.5457038838,0.6725174585,0.9247839222,nan,nan,nan,nan
7.800000256,2.9085843305,1.4052564286,0.5374225512,0.67303466,3.3868845803,0.3303969045,nan,nan
7.833000192,2.9965242653,1.4551887259,0.6653930246,0.9394901796,3.4843794976,0.2176830516,nan,nan
7.866000128,2.4967946245,1.5262203981,0.8912382375,0.865548755,nan,nan,nan,nan
7.9,2.9726038595,1.3355561283,0.4167489196,0.914466224,3.4405672951,0.1634508281,nan,nan
7.933999872,3.2241211568,1.3520932151,0.8442054687,0.6860881198,nan,nan,nan,nan
7.965999872,3.1711476612,1.53955901,0.7133404871,0.8952309121,3.3049309867,-0.0026549353,nan,nan
7.999999744,3.0104148654,1.436902484,0.7171128232,1.0430226444,nan,nan,nan,nan
8.033000192,3.1673716529,1.3860634314,0.7309912065,0.7662108761,3.1377658378,0.0738738447,nan,nan
8.066000128,3.187765421,1.5940969758,0.7347348996,0.9338029708,3.3450567083,0.0419161245,nan,nan
8.099000064,3.0697793586,1.4084912282,0.6431260121,1.0048850176,nan,nan,nan,nan
8.132999936,3.1080252826,1.593441474,0.8527745489,0.8799807742,3.4555862875,0.1572691284,nan,nan
8.164999936,2.7778233594,1.4294780948,0.5175464116,0.9269304701,3.4684447203,-0.0514091972,nan,nan
8.200000256,3.0864754801,1.4713449705,0.8901619551,0.9407420617,nan,nan,nan,nan
8.233000192,3.1972020855,1.4345297483,0.7123251139,0.997001941,3.4053520931,0.2003202421,nan,nan
8.266000128,2.9304159708,1.3178354933,0.6323018784,0.9814158781,3.276390222,0.1357604033,nan,nan
8.3,2.8410763061,1.4010993474,0.4696946965,0.9732225525,3.2391879833,0.1884848575,nan,nan
8.332999936,3.1199522048,1.5096710972,0.9349351083,0.7856169434,3.3864727532,0.2808963174,nan,nan
8.365000448,2.9362287598,1.4273278949,0.7644057164,0.9653954765,3.1041824854,0.2343225057,nan,nan
8.399999744,2.992082904,1.4010260343,0.5364982597,1.0396409854,3.2303151101,0.1504429765,nan,nan
8.433000192,2.9656596631,1.6798603449,0.7301263012,0.9658302948,3.2930869717,-0.0543828766,nan,nan
8.465999616,2.7866573392,1.4225899814,0.3389795714,1.0836552195,3.1614704972,0.2924501851,nan,nan
8.499999488,2.8845775448,1.4226322793,0.7859830919,1.044600783,3.2810851735,0.1291151375,nan,nan
8.532999936,2.6091707415,1.3540379336,0.6710345664,1.0087772159,nan,nan,nan,nan
8.566000384,3.1012603307,1.325485644,0.6766461165,0.9896356494,nan,nan,nan,nan
8.600000256,3.1405234044,1.6357375864,0.748789804,0.923141862,nan,nan,nan,nan
8.63299968,3.0334299552,1.4590341153,0.5434268738,0.9579536377,3.1431313801,0.3100839492,nan,nan
8.666000128,2.7165161878,1.4098364277,0.6219734247,0.9027400102,3.4982431833,0.0773258676,nan,nan
8.7,2.8803975186,1.4677807604,0.6446209236,1.0404321182,nan,nan,nan,nan
8.733000448,2.9484053846,1.3378972063,0.4178298998,1.0743632005,nan,nan,nan,nan
8.765999872,3.1374354805,1.497827923,0.4343082549,0.9106036646,3.3906520737,0.3670650175,nan,nan
8.799999744,3.0055737183,1.3578717856,0.5823270726,0.9134687263,3.1103951331,-0.0774123488,nan,nan
8.833000192,2.9118760321,1.4534494389,0.3737620192,0.9986475296,nan,nan,nan,nan
8.865999616,3.0863415142,1.5519306522,0.7372646013,0.7495376265,3.2683972619,0.1133031673,nan,nan
8.900000512,2.7404244062,1.3704994032,0.4747776963,1.2242757785,3.3990127666,0.0494799422,nan,nan
8.932999936,3.1308081512,1.5132603253,0.3775760386,0.9956099042,2.884295044,0.2026893306,nan,nan
8.966000384,3.0374574455,1.5386292352,0.8107023032,0.9602655087,nan,nan,nan,nan
9.000000256,3.0819598831,1.3876089264,0.644316813,1.0635894976,3.4316496462,0.0761908284,nan,nan
9.032000256,2.7289082721,1.5318221433,0.8336005512,1.0566957821,3.3422691546,0.2978159892,nan,nan
9.06499968,3.1966357087,1.6195249541,0.4656121961,1.0406314955,nan,nan,nan,nan
9.098999552,3.4619766785,1.5734523688,0.7844035438,1.017875889,3.2663699376,0.2535855089,nan,nan
9.133000448,3.1776850944,1.7310599316,0.2580712387,1.1759938365,3.3390071912,0.1774223534,nan,nan
9.165999872,2.6176590842,1.3022380031,0.1740766488,0.9268405176,nan,nan,nan,nan
9.19900032,3.1064402482,1.4751162565,0.5423612932,0.9910063707,3.3561587719,0.1562655688,nan,nan
9.233000192,2.7414455436,1.3266868515,0.1740565012,1.1117718528,3.3356073912,0.0662941662,nan,nan
9.265999616,2.7575531966,1.5852611144,0.2770187469,0.9310886179,3.3553518636,0.202446448,nan,nan
9.299000064,3.1131202748,1.5880001538,0.7884036184,1.0498895532,2.8385111088,0.1535346602,nan,nan
9.331999488,2.7925549082,1.3367797427,0.4750415436,0.9591097021,3.1864395322,0.0919861012,nan,nan
9.364999936,2.6422363332,1.4377790373,0.4113690362,1.1029010576,3.344532109,0.2679705326,nan,nan
9.400000256,2.9199421395,1.4431233715,0.568395067,1.0298441223,3.1153837701,0.0719470976,nan,nan
9.43299968,3.0264846743,1.5229172128,0.4655896311,0.9533179978,3.4957634327,0.1724548783,nan,nan
9.466000128,nan,nan,0.5408527495,1.0877554844,3.0295107532,0.1887563453,nan,nan
9.5,3.4062728948,1.398246339,0.6091882365,0.8824778198,2.5661875087,0.2014779833,nan,nan
9.533000448,3.2066980639,1.4499038876,0.5819802964,1.1090365812,3.3523598403,0.1397968491,nan,nan
9.565999872,3.1469954313,1.4614200242,0.7442339007,1.2301004538,nan,nan,nan,nan
9.599999744,2.9546123388,1.2861180756,0.8482981564,1.0495201978,3.3755897356,0.0958640121,nan,nan
9.633000192,2.7187844867,1.5343156913,0.8464390878,0.9457894634,3.2791571821,0.2427164669,nan,nan
9.665999616,2.7574034015,1.4044375142,0.6407148575,1.1611748771,2.9169518558,0.0722925499,nan,nan
9.700000512,3.1740202645,1.4532525166,0.6662937237,1.2467717537,3.1564271007,0.1493137475,nan,nan
9.732999936,3.4308695364,1.6061486612,0.5514576364,1.111327167,3.1106172977,0.2589610794,nan,nan
9.766000384,3.1590457464,1.4617561276,0.4727701899,1.1652059741,3.1626275049,0.1675612965,nan,nan
9.80099968,3.0504427468,1.6227710627,0.8144667721,1.2177173887,3.0382022521,0.1515682166,nan,nan
9.83299968,2.7593198545,1.4682461472,1.1475896245,1.1762724893,3.3825070796,0.2225564434,nan,nan
9.866000128,2.8971669272,1.5179363988,0.2982613799,1.1565203054,3.0870114637,0.2308268384,nan,nan
9.9,3.1708241073,1.6509671273,0.658084172,1.1690954843,nan,nan,nan,nan
9.932,2.8143034356,1.47080801,0.5794658752,1.135925267,3.4125383547,0.0964900091,nan,nan
9.965999872,3.3105933953,1.5867699489,0.5610775733,1.3194322676,2.8850870615,0.2111271999,nan,nan
9.999999744,3.2205812057,1.3590890714,0.7376687758,1.3307269918,3.107597064,0.3468486146,nan,nan
10.031999744,2.8825323641,1.5623200298,0.6578898442,1.103525221,3.242612398,0.0761336167,nan,nan
10.065999616,3.3129371657,1.5683163795,0.6087987262,1.3459059098,3.1187368581,-0.0448688967,nan,nan
10.099999488,2.8535648428,1.4728092377,0.715446378,1.1497991301,3.1396025862,0.1358000607,nan,nan
10.136000256,2.8846238908,1.4625083192,0.3539845697,1.2424867408,nan,nan,nan,nan
10.166000384,2.8109002575,1.5796062891,0.2171383845,1.2820906614,3.0736333259,0.370113418,nan,nan
10.200000256,2.6858861539,1.5531331661,0.7437134392,1.1164337579,nan,nan,nan,nan
10.23299968,3.113215591,1.5918770187,0.2432217415,1.2148107182,2.9866861872,0.1532059427,nan,nan
10.266000128,2.56322222,1.4924834883,0.2894324671,1.1826412565,3.3294199936,0.1774151675,nan,nan
10.3,2.877156046,1.4127792257,0.3773426064,1.0783325437,2.8857104594,0.2154644908,nan,nan
10.330999552,2.8114909537,1.4847605412,0.809577931,1.4406989741,3.4962497595,0.0930233667,nan,nan
10.365999872,2.9528488139,1.4338170088,0.2099534943,1.3429736909,2.9859523352,0.2619960794,nan,nan
10.399999744,3.3915699592,1.4682443278,0.7292269154,1.4878938082,3.0015759728,0.2015770591,nan,nan
10.433000192,2.8146092359,1.6162623213,0.5802784722,1.4369475858,3.0390622911,0.2159014241,nan,nan
10.465999616,2.9001645893,1.5486445427,0.7974144134,1.3931010392,3.4912319687,0.1606599799,nan,nan
10.500000512,2.9875099733,1.6247216774,0.3902411987,1.2240403249,2.9665452681,-0.0295420008,nan,nan
10.532999936,3.2382743036,1.5645704485,0.7763518823,1.2877564242,3.3511104509,0.1226849434,nan,nan
10.566000384,2.7860648389,1.5989677115,0.5696748531,1.2877852235,2.90281615,-0.014402011,nan,nan
10.600000256,3.0929791945,1.6056409542,0.7207289443,1.4524479041,3.4154182868,0.1265501231,nan,nan
10.63299968,3.0151251476,1.5763103489,0.2215630852,1.2946275902,3.3014312303,0.335246429,nan,nan
10.666000128,2.9461793753,1.7140721135,0.4695549134,1.4015561009,3.3280836959,0.1833598823,nan,nan
10.7,3.1656552883,1.5322038431,0.6142549371,1.5196540895,3.4376268061,0.2725736099,nan,nan
10.733000448,3.2468609405,1.4754509796,0.1027836717,1.5472537066,3.1320066224,0.1484023171,nan,nan
10.765999872,2.9471793104,1.5819705698,0.7372567812,1.4659156406,2.8314547433,0.1806688805,nan,nan
10.801000192,3.145676576,1.5883290648,0.803530394,1.4619188518,3.1613092495,0.1854079893,nan,nan
10.833000192,3.192809861,1.5955509074,0.7073354714,1.5554826969,3.404692781,0.1527622479,nan,nan
10.865999616,2.9726131712,1.5701748089,0.3246238185,1.5220343736,2.9189320827,0.0565777729,nan,nan
10.899000064,3.1609695142,1.638593949,0.6706143392,1.4098581932,3.495739626,0.197537907,nan,nan
10.931999488,2.8184408483,1.802413822,0.5961529999,1.5614710108,3.1660226192,0.2000323421,nan,nan
10.966000384,3.3986038031,1.738395161,0.8459790217,1.28974185,2.8751616209,0.103608456,nan,nan
11.000000256,3.1137832122,1.4705136674,0.3843541711,1.3196215015,3.1321538464,0.1219854009,nan,nan
11.03299968,3.1964885652,1.6037698467,0.3385837151,1.5517521709,3.2633044969,0.0788568431,nan,nan
11.06499968,3.4059105419,1.4628972623,0.5074194305,1.6446964648,3.1575919811,0.261693343,nan,nan
11.1,3.0004434357,1.4110840093,0.4251707148,1.6211215087,2.7847447436,0.0567053616,nan,nan
11.132,2.9802964527,1.6143673063,0.3985327888,1.7673310672,3.0345642046,0.3287821676,nan,nan
11.165000448,3.2077170011,1.7161642404,0.5018108264,1.6078357478,3.355395773,0.2417221114,nan,nan
11.199999744,3.0344356761,1.7589225539,0.2964767564,1.7011979676,3.3328931549,0.0638161437,nan,nan
11.233000192,3.0986605075,1.4974827856,0.2893473095,1.6806673806,2.6617439274,0.0279540889,nan,nan
11.265000192,2.7619540436,1.7109953372,0.7358266627,1.5430925036,2.6273099027,0.2440169257,nan,nan
11.300000512,3.3181421381,1.665144325,0.7185012795,1.8637781298,2.7372960767,0.142623927,nan,nan
11.332999936,2.8670805099,1.7345832239,0.796339957,1.5066307428,2.8108676105,0.1696014714,nan,nan
11.366000384,2.8452372041,1.5408397378,0.6748872669,1.7557182024,2.924362236,0.1276247738,nan,nan
11.400000256,2.9610512186,1.4499066011,0.8655683558,1.5317098521,2.9542665795,0.0597585573,nan,nan
11.43299968,2.9729801283,1.4624665857,0.1782247725,1.6454138198,3.4999673549,0.1342371922,nan,nan
11.466000128,2.9251106241,1.6330300556,0.5130938566,1.586657934,2.6601986637,0.1899969407,nan,nan
11.5,2.8828282406,1.7018251366,0.3586720841,1.6715922458,2.9297802072,0.0515235622,nan,nan
11.532,3.0879773008,1.6221042921,0.5812218512,1.7343058613,3.3174985445,0.0347609259,nan,nan
11.565999872,3.0174383812,1.6569567922,0.836160583,1.8026032341,2.5170121943,0.1805918757,nan,nan
11.599999744,2.6805413278,1.4848942995,0.6998318605,1.8449705902,3.0168159327,-0.0205089048,nan,nan
11.631999744,3.0068627711,1.5567502307,0.6159424609,1.9003953461,2.7938647853,0.0903347447,nan,nan
11.665999616,2.8229088082,1.6754495645,0.5476972102,1.8515181633,2.6537173528,0.2348266972,nan,nan
11.699999488,3.2618713701,1.6448564582,0.5133917432,1.8211847168,2.8332580777,0.1225280622,nan,nan
11.732999936,2.8320457764,1.6860707363,0.4794561556,1.795670649,2.7967851604,0.0105416418,nan,nan
11.766000384,3.0755217337,1.5491081584,0.1940441338,2.0851175601,2.6177582588,0.192408047,nan,nan
11.800000256,2.8891907671,1.6812108172,0.4438204157,1.9482029018,2.9771590088,0.2277492672,nan,nan
11.83299968,3.0554455578,1.4623998518,0.8462907659,1.8188102396,2.825047791,0.2617141072,nan,nan
11.866000128,3.4696731465,1.5663875394,0.7636190121,1.864011416,2.9388828929,0.2789905483,nan,nan
11.9,2.9881655344,1.655826043,0.3213687327,1.9394028574,2.7243313609,0.2682793967,nan,nan
11.933000448,2.7060232128,1.810974616,0.1993109348,1.9874410246,2.9027837127,0.2464920567,nan,nan
11.965999872,2.9509593748,1.8609520014,0.4519557683,2.0092602388,2.9744118616,0.2258928724,nan,nan
11.999999744,2.9314635355,1.4233424402,0.1405344272,1.7482923502,2.7490104521,0.3540934157,nan,nan
12.031999744,3.1230351187,1.7048229416,0.5608531965,1.9384841913,2.4771246613,0.1146981624,nan,nan
12.065999616,2.8974639125,1.7022447988,0.2085514095,1.9544751557,2.7291809593,0.1034017236,nan,nan
12.100000512,3.1495887158,1.6874728935,0.9236203611,1.9639136558,3.2049109724,0.18182059,nan,nan
12.132999936,2.9333074225,1.5393452196,0.2598570071,2.0335946179,2.5612013513,-0.0373069282,nan,nan
12.166000384,2.9802053522,1.6849453736,0.8732964283,2.0452378619,2.696609898,0.0218689695,nan,nan
12.200000256,2.7466669858,1.7563641658,0.5972930649,2.0483281749,3.1520065512,0.1755109857,nan,nan
12.23299968,2.7522205812,1.6662730093,0.64623321,1.9431193299,3.0894163655,0.2516497939,nan,nan
12.266000128,3.0820845769,1.620612413,1.071175313,2.1304323143,2.6705108503,0.1447507815,nan,nan
12.3,3.0143697739,1.7284275789,0.6543312155,2.0543808811,2.9637126875,0.0952912548,nan,nan
12.333000448,3.2615555065,1.6492872711,0.5730158128,1.9897725174,2.8293397486,0.2072883582,nan,nan
12.365999872,3.2878601361,1.5443920649,0.5726784098,2.4223885498,2.7267484095,0.3435826028,nan,nan
12.399999744,2.8219808446,1.6666894864,0.3241236954,2.2701819195,2.7735202501,0.1716828517,nan,nan
12.433000192,2.7447241847,1.7013285881,0.7030764136,2.01198703,2.7982047122,0.2239889969,nan,nan
12.465999616,2.9635086559,1.7315134649,0.4634083775,2.0944174549,2.4974087396,0.2419412137,nan,nan
12.499999488,2.8621711553,1.5971246695,0.6361858384,2.149574225,2.2288349247,0.1703909777,nan,nan
12.532999936,3.2268847157,1.725129471,0.7710479087,2.2068402241,2.8625436958,0.1698970315,nan,nan
12.566000384,3.4952830641,1.557174148,0.3106461444,2.3002128727,2.8358463535,0.1741836945,nan,nan
12.600000256,3.4085208027,1.687329075,0.5311598535,2.184118445,2.7131828123,0.2973024976,nan,nan
12.634000128,2.6287944457,1.6030279997,0.8176177176,2.0988118223,2.8424677511,0.3013130244,nan,nan
12.666000128,2.8941741666,1.8211204617,0.3945605688,2.3084751506,2.6990124721,0.19074354,nan,nan
12.7,2.8257955199,1.6546480063,0.6151204872,2.2307981779,2.5937419117,0.2385837886,nan,nan
12.732,2.7953658531,1.7504583931,0.5817421339,2.3349256221,2.4525295926,0.3561734785,nan,nan
12.765999872,2.8309345641,1.6351995649,0.8424360604,2.349035033,2.7320196091,0.2133120635,nan,nan
12.799999744,3.2953972419,1.8586809717,0.7232984062,2.2947553468,2.4035284653,0.1726319844,nan,nan
12.833000192,3.2162327264,1.8076406167,0.5142312395,1.9661138744,2.2098962831,0.1313279103,nan,nan
12.865999616,2.9145902258,1.6369604135,0.727247781,2.1661826757,2.4580527889,0.325263104,nan,nan
12.900000512,3.4552661201,1.5224199993,0.5802631526,2.2532198224,2.760190235,0.2052305956,nan,nan
12.932999936,3.0242207485,1.6702893864,0.8642119464,2.427068164,2.727688582,0.125738697,nan,nan
12.966000384,2.9994497424,1.7702048699,0.7388330386,2.3852226672,2.8171309369,0.116993872,nan,nan
13.000000256,3.2056702304,1.5091347124,0.5039073976,2.4457557943,2.6304874829,0.2172675103,nan,nan
13.03299968,2.948230116,1.5493609503,0.4145974691,2.2912766839,2.7264212961,0.1742123674,nan,nan
13.066000128,3.2414576347,1.6870488936,0.7615567266,2.4434319478,2.5994536324,0.241697041,nan,nan
13.1,2.9049994254,1.8114070199,0.6196405713,2.3576659318,2.55633315,0.1496798124,nan,nan
13.132,2.9099923508,1.6655352044,0.3158196941,2.2983434564,2.2919970405,0.1759812962,nan,nan
13.165999872,2.7408015803,1.6992181324,0.7877642761,2.3332262856,2.6110642659,0.0877470708,nan,nan
13.199999744,3.1503947433,1.7187429602,0.8687503173,2.3807777973,2.3579986664,0.2434444027,nan,nan
13.233000192,2.5822626209,1.7553999038,1.0204049923,2.2151479142,2.5796351749,0.0561849392,nan,nan
13.265999616,2.9685352422,1.7823310724,0.7392246283,2.3492748038,2.5953004493,0.4239232031,nan,nan
13.299999488,3.0095710908,1.7251520839,0.8304177126,2.384466149,2.4558659512,0.1478442869,nan,nan
13.332999936,3.0736396927,1.7617546971,0.4810237785,2.2558939624,2.5149595294,0.1250063826,nan,nan
13.366000384,3.1618080492,1.5579438407,0.8304978679,2.3940901271,2.8177988205,0.1606989437,3.4908749935,0.9136517734
13.400000256,3.0062134818,1.7156423139,0.485564656,2.3502644053,2.6762899957,0.1234752602,nan,nan
13.43299968,3.1007696363,1.7056581491,0.8676469675,2.3918651751,2.6157667058,0.3349382015,nan,nan
13.466000128,3.068143665,1.6957418437,0.6723509333,2.4231444175,2.6981946234,0.2531121522,nan,nan
13.5,3.0541312892,1.7600202635,0.8396900235,2.4562761472,2.7124421978,0.217731679,nan,nan
13.535999744,2.8649735712,1.6702605235,1.0452943675,2.525755725,2.3396429199,0.2474102902,nan,nan
13.565999872,3.0588059574,1.7898939078,0.7028276898,2.4990561788,2.3881627483,0.3977512015,nan,nan
13.599999744,2.9715616531,1.6764162997,0.941074819,2.3913840357,2.1289134254,0.2421575782,nan,nan
13.633000192,3.0404835036,1.911138358,0.7638348327,2.5643747298,2.7727103711,0.3416675945,nan,nan
13.665999616,3.1645525706,1.7345326697,0.7564714926,2.5896731815,2.3145171727,0.085434885,nan,nan
13.700000512,2.9953488994,1.9576975428,0.6899418597,2.5764726706,2.4767640183,0.3060122826,nan,nan
13.732000512,3.1756743435,1.8268492235,0.8729013264,2.5373913532,2.4261186054,0.1955968975,nan,nan
13.766000384,2.8957331196,1.6235665173,0.997241746,2.5970802508,2.7093334277,0.0552185738,nan,nan
13.800000256,2.9491891829,1.7207748343,0.8421299356,2.4583877977,2.4428640089,0.0425858767,nan,nan
13.83299968,2.9661631798,1.689402005,1.3599586889,2.4348982536,2.4897420232,0.1933034188,nan,nan
13.866999552,2.9971035751,1.8076257464,0.9264833332,2.5310044352,2.4237692718,0.0351843368,nan,nan
