Time,X,Y,Theta,Linear Velocity,Angular Velocity
7.666000128,-1.9286704057,-0.4999979739,6.77216107430853E-05,0.0500054136,1.85318040166749E-05
7.7,-1.9269702281,-0.4999979054,6.83516897075814E-05,0.0500054248,1.89444144780282E-05
7.732999936,-1.9253200523,-0.4999978382,6.89768541729138E-05,0.0500054285,0.000019114
7.765999872,-1.9236698764,-0.4999977701,6.96076146718957E-05,0.0500054322,1.92690677067731E-05
7.800000256,-1.9219696725,-0.4999976991,7.0262770373248E-05,0.0500054359,1.94293879758334E-05
7.833000192,-1.9203194964,-0.4999976293,7.09039389329696E-05,0.0500054397,1.9586572307162E-05
7.866000128,-1.91866932,-0.4999975586,7.15502945655654E-05,0.0600060076,0.000013179
7.9,-1.9166291235,-0.49999747,7.19983781444723E-05,0.0650056079,1.97447570826625E-05
7.933999872,-1.9144189412,-0.4999973723,7.26696973579539E-05,0.0700056851,2.10967264138162E-05
7.965999872,-1.9121787592,-0.4999972717,7.33447926031961E-05,0.0750057176,0.000022691
7.999999744,-1.9096285744,-0.4999971551,7.41162849868065E-05,0.0750055909,2.70441887550987E-05
8.033000192,-1.9071533563,-0.49999704,7.50087553315213E-05,0.080005765,2.48931137321051E-05
8.066000128,-1.9045131712,-0.4999969149,7.58302264915215E-05,0.0800056309,2.91747510345886E-05
8.099000064,-1.9018729906,-0.4999967875,0.000076793,0.0800056458,2.98676695820177E-05
8.132999936,-1.899152809,-0.4999966538,7.78084883512057E-05,0.0800056532,3.03074593830388E-05
8.164999936,-1.896592628,-0.4999965259,7.8778327051463E-05,0.0476644486,9.01558451005258E-06
8.200000256,-1.8949243571,-0.4999964415,7.90938753943019E-05,0.0483345427,1.82787935045781E-05
8.233000192,-1.8933293202,-0.4999963607,7.96970744101102E-05,0.0775799751,3.51622002199292E-05
8.266000128,-1.8907691859,-0.4999962252,8.0857424766987E-05,0.1068316102,4.62228963442612E-05
8.3,-1.8871369249,-0.4999960274,0.000082429,0.1100058779,3.6805184208788E-05
8.332999936,-1.883506738,-0.4999958292,8.36435660495194E-05,0.1150060371,3.9775091863703E-05
8.365000448,-1.8798264859,-0.4999956231,8.49163893540049E-05,0.120006077,4.24064346589148E-05
8.399999744,-1.8756263576,-0.4999953815,8.6400584712937E-05,0.1200059429,4.78313995699864E-05
8.433000192,-1.8716661077,-0.4999951479,0.000087979,0.1250061393,0.000046473
8.465999616,-1.8675409773,-0.499994898,8.95126260030525E-05,0.1300061792,4.9333153583575E-05
8.499999488,-1.8631207838,-0.4999946226,9.11899469102504E-05,0.1300060302,5.51321973034646E-05
8.532999936,-1.8588305266,-0.4999943478,9.30093341204891E-05,0.1300060451,5.67499337194022E-05
8.566000384,-1.8545402688,-0.4999940655,9.48821073571997E-05,0.13000606,5.81427084398456E-05
8.600000256,-1.8501200794,-0.4999937666,0.000096859,0.13000606,5.68001705687493E-05
8.63299968,-1.8458299542,-0.4999934688,9.87333249137582E-05,0.13000606,5.67815404792782E-05
8.666000128,-1.8415396958,-0.4999931634,0.0001006071,0.13000606,5.67699171369895E-05
8.7,-1.8371195064,-0.4999928406,0.0001025373,0.13000606,5.67575407330878E-05
8.733000448,-1.8328292483,-0.4999925197,0.0001044103,0.13000606,5.67452480026986E-05
8.765999872,-1.828539123,-0.499992191,0.0001062829,0.1300060451,5.67325769225135E-05
8.799999744,-1.8241189339,-0.4999918444,0.0001082118,0.1300060451,0.000056719
8.833000192,-1.819828676,-0.4999915003,0.0001100835,0.1300060451,5.67053502891213E-05
8.865999616,-1.8155385516,-0.4999911485,0.0001119548,0.1300060451,5.66910784982611E-05
8.900000512,-1.8111182297,-0.499990778,0.0001138823,0.1300060451,5.66757225897163E-05
8.932999936,-1.8068281053,-0.4999904107,0.0001157526,0.1300060451,5.66601847822312E-05
8.966000384,-1.8025378475,-0.4999900358,0.0001176224,0.1300060302,0.000056644
9.000000256,-1.7981176589,-0.4999896415,0.0001195483,0.1300060302,5.66267481190152E-05
9.032000256,-1.7939574661,-0.499989263,0.0001213604,0.1300060302,5.66094167879783E-05
9.06499968,-1.7896673421,-0.499988865,0.0001232284,0.1300060302,5.65915725019295E-05
9.098999552,-1.7852471538,-0.4999884469,0.0001251525,0.1300060302,5.65727204957511E-05
9.133000448,-1.7808268323,-0.4999880207,0.0001270761,0.1300060302,0.000056554
9.165999872,-1.776536708,-0.4999875995,0.0001289423,0.1300060302,0.000056535
9.19900032,-1.7722464508,-0.4999871707,0.000130808,0.1300060302,5.65151058253832E-05
9.233000192,-1.7678262623,-0.4999867208,0.0001327295,0.1300060302,5.64955771551468E-05
9.265999616,-1.7635361382,-0.4999862765,0.0001345938,0.1300060302,5.64758738619275E-05
